Time,Commanded,Actual
3.615,0.00471238898038469,0.004992230915014061
3.618,0.00471238898038469,0.004967536721255038
3.621,0.00471238898038469,0.004941208189405744
3.624,0.00471238898038469,0.004914414218414263
3.627,0.00471238898038469,0.004888057918336961
3.63,0.00471238898038469,0.004862813485817752
3.633,0.00471238898038469,0.004839161025477993
3.636,0.004537856055185257,0.004816129355555291
3.639,0.004537856055185257,0.004791671784200585
3.642,0.004537856055185257,0.0047655626491256665
3.645,0.004537856055185257,0.004738968485318267
3.648,0.004537856055185257,0.004712791183117913
3.651,0.004537856055185257,0.004687704626092644
3.654,0.004537856055185257,0.00466418930485672
3.657,0.004363323129985824,0.004641274944119822
3.66,0.004363323129985824,0.004616916127723521
3.663,0.004363323129985824,0.004590888712291372
3.666,0.004363323129985824,0.004564360891891446
3.669,0.004363323129985824,0.004538236273562542
3.672,0.004363323129985824,0.004513190450680409
3.675,0.004363323129985824,0.004489705567896316
3.678,0.0041887902047863905,0.0044668129126447425
3.681,0.0041887902047863905,0.0044424685158365
3.684,0.0041887902047863905,0.004416449550405017
3.687,0.0041887902047863905,0.004389925388341275
3.69,0.0041887902047863905,0.004363800674506109
3.693,0.0041887902047863905,0.004338751902832543
3.696,0.0041887902047863905,0.0043152619874786404
3.699,0.004014257279586958,0.004292362862936005
3.702,0.004014257279586958,0.004268011094885415
3.705,0.004014257279586958,0.004241984289793458
3.708,0.004014257279586958,0.004215452163346836
3.711,0.004014257279586958,0.0041893196255926735
3.714,0.004014257279586958,0.004164263368079838
3.717,0.004014257279586958,0.00414076644533147
3.72,0.004014257279586958,0.004119150308374757
3.723,0.004014257279586958,0.0040996039530345665
3.726,0.004014257279586958,0.004082210011624474
3.729,0.004014257279586958,0.004066967747978051
3.732,0.004014257279586958,0.0040538130168537466
3.735,0.004014257279586958,0.004042635323857474
3.738,0.004014257279586958,0.004033292175151952
3.741,0.003839724354387525,0.004024331517170877
3.744,0.003839724354387525,0.004013347829297655
3.747,0.003839724354387525,0.0039998600807055005
3.75,0.003839724354387525,0.003984865701964388
3.753,0.003839724354387525,0.003969168110247003
3.756,0.003839724354387525,0.003953399365697393
3.759,0.003839724354387525,0.003938042473351098
3.762,0.003665191429188092,0.003922163332442402
3.765,0.003665191429188092,0.0039037772425870414
3.768,0.003665191429188092,0.0038827376541322174
3.771,0.003665191429188092,0.0038603009034371017
3.774,0.003665191429188092,0.003837464160969534
3.777,0.003665191429188092,0.003814997943269968
3.78,0.003665191429188092,0.00379347754759383
3.783,0.003665191429188092,0.0037733127379364906
3.786,0.003665191429188092,0.0037547752233601885
3.789,0.003665191429188092,0.003738023644572434
3.792,0.003665191429188092,0.003723125926271049
3.795,0.003665191429188092,0.0037100789646916984
3.798,0.003665191429188092,0.003698825705851801
3.801,0.003665191429188092,0.0036892697338218893
3.804,0.003490658503988659,0.0036799981095219053
3.807,0.003490658503988659,0.0036686379728201692
3.81,0.003490658503988659,0.003654735077690282
3.813,0.003490658503988659,0.0036393083774647
3.816,0.003490658503988659,0.0036231781724338184
3.819,0.003490658503988659,0.0036069893768699377
3.822,0.003490658503988659,0.0035912344046262674
3.825,0.003490658503988659,0.003576275088227197
3.828,0.003490658503988659,0.0035623632148510742
3.831,0.003490658503988659,0.003549659403109543
3.834,0.003490658503988659,0.0035382501595878748
3.837,0.003490658503988659,0.0035281630464132118
3.84,0.003490658503988659,0.003519379963377003
3.843,0.003490658503988659,0.0035118486030122024
3.846,0.0033161255787892262,0.003504202753173376
3.849,0.0033161255787892262,0.003494116892078391
3.852,0.0033161255787892262,0.003481183178329494
3.855,0.0033161255787892262,0.003466464888144511
3.858,0.0033161255787892262,0.0034508237510026425
3.861,0.0033161255787892262,0.0034349426844073926
3.864,0.0033161255787892262,0.0034193483757571524
3.867,0.003141592653589793,0.0034031436566838366
3.87,0.003141592653589793,0.003384374532091351
3.873,0.003141592653589793,0.0033629195123398483
3.876,0.003141592653589793,0.0033400549580401657
3.879,0.003141592653589793,0.0033167936407125158
3.882,0.003141592653589793,0.003293917851529447
3.885,0.003141592653589793,0.003272011403093124
3.888,0.0029670597283903604,0.0032502004194032152
3.891,0.0029670597283903604,0.0032265277677272788
3.894,0.0029670597283903604,0.0032008488042668723
3.897,0.0029670597283903604,0.0031744021901602684
3.9,0.0029670597283903604,0.0031481530447394976
3.903,0.0029670597283903604,0.0031228298426643286
3.906,0.0029670597283903604,0.003098959480257843
3.909,0.0027925268031909274,0.0030756104887431157
3.912,0.0027925268031909274,0.0030507693298468678
3.915,0.0027925268031909274,0.0030242375244007593
3.918,0.0027925268031909274,0.0029972034445968684
3.921,0.0027925268031909274,0.0029705861052238777
3.924,0.0027925268031909274,0.002945072422551854
3.927,0.0027925268031909274,0.0029211524215602682
3.93,0.002617993877991494,0.0028978624178637273
3.933,0.002617993877991494,0.002873161151909131
3.936,0.002617993877991494,0.0028468266619572063
3.939,0.002617993877991494,0.0028200277565900516
3.942,0.002617993877991494,0.0027936674468565692
3.945,0.002617993877991494,0.002768419826744169
3.948,0.002617993877991494,0.002744764898474976
3.951,0.002617993877991494,0.002723020804986809
3.954,0.002617993877991494,0.0027033731371575807
3.957,0.002617993877991494,0.0026859011492809184
3.96,0.002617993877991494,0.0026706008474831227
3.963,0.002617993877991494,0.002657405016625012
3.966,0.002617993877991494,0.002646200326029502
3.969,0.002617993877991494,0.0026368417071379697
3.972,0.0024434609527920616,0.002627874806758382
3.975,0.0024434609527920616,0.002616892081911848
3.978,0.0024434609527920616,0.002603410750128588
3.981,0.0024434609527920616,0.0025884267480756483
3.984,0.0024434609527920616,0.0025727422392710217
3.987,0.0024434609527920616,0.002556988250043981
3.99,0.0024434609527920616,0.0025416469494309764
3.993,0.0020943951023931952,0.0025244941520023963
3.996,0.0020943951023931952,0.002501312272903138
3.999,0.0020943951023931952,0.0024716493823184866
4.002,0.0020943951023931952,0.0024379320007102117
4.005,0.0020943951023931952,0.0024021261598591737
4.008,0.0020943951023931952,0.0023657894301368945
4.011,0.0020943951023931952,0.0023301225760204427
4.014,0.0019198621771937625,0.0022947299783851794
4.017,0.0019198621771937625,0.0022580131022450767
4.02,0.0019198621771937625,0.002220084261939634
4.023,0.0019198621771937625,0.0021823541508667215
4.026,0.0019198621771937625,0.0021458902210456945
4.029,0.0019198621771937625,0.0021114672248933263
4.032,0.0019198621771937625,0.0020796143195751303
4.035,0.0019198621771937625,0.0020506581639949434
4.038,0.0019198621771937625,0.0020247616932099694
4.041,0.0019198621771937625,0.0020019584581800337
4.044,0.0019198621771937625,0.0019821825766172395
4.047,0.0019198621771937625,0.001965294459455383
4.05,0.0019198621771937625,0.001951102562949944
4.053,0.0019198621771937625,0.0019393814740774405
4.056,0.0015707963267948964,0.0019273078239244994
4.059,0.0015707963267948964,0.001910165025829244
4.062,0.0015707963267948964,0.0018870931175164862
4.065,0.0015707963267948964,0.0018601918588674047
4.068,0.0015707963267948964,0.0018311720129545923
4.071,0.0015707963267948964,0.0018013978195178164
4.074,0.0015707963267948964,0.001771929551124258
4.077,0.0013962634015954637,0.0017422754507666438
4.08,0.0013962634015954637,0.0017107774333072103
4.083,0.0013962634015954637,0.0016775178604659321
4.086,0.0013962634015954637,0.0016439008774182043
4.089,0.0013962634015954637,0.001611005388683747
4.092,0.0013962634015954637,0.0015796309565751716
4.095,0.0013962634015954637,0.0015503409779480358
4.098,0.0012217304763960308,0.0015222130903372476
4.101,0.0012217304763960308,0.0014932217498098224
4.104,0.0012217304763960308,0.0014631407632982403
4.107,0.0012217304763960308,0.0014331196564811254
4.11,0.0012217304763960308,0.0014040312753641473
4.113,0.0012217304763960308,0.0013765121606454515
4.116,0.0012217304763960308,0.0013510002496708027
4.119,0.0012217304763960308,0.0013277694309416117
4.122,0.0012217304763960308,0.001306960682756032
4.125,0.0012217304763960308,0.0012886096926999129
4.128,0.0012217304763960308,0.0012726709834005178
4.131,0.0012217304763960308,0.0012590386671232797
4.134,0.0012217304763960308,0.00124756402209919
4.137,0.0012217304763960308,0.0012380701312634979
4.14,0.0010471975511965976,0.0012290744294596672
4.143,0.0010471975511965976,0.0012181447623071566
4.146,0.0010471975511965976,0.0012047772027212373
4.149,0.0010471975511965976,0.0011899498053087893
4.152,0.0010471975511965976,0.0011744498622796276
4.155,0.0010471975511965976,0.0011588962588509326
4.158,0.0010471975511965976,0.0011437614590012785
4.161,0.0008726646259971648,0.0011281031363886253
4.164,0.0008726646259971648,0.0011099303698611064
4.167,0.0008726646259971648,0.0010890920981876542
4.17,0.0008726646259971648,0.0010668415799078206
4.173,0.0008726646259971648,0.0010441740894976948
4.176,0.0008726646259971648,0.0010218592027278403
4.179,0.0008726646259971648,0.001000472030664537
4.182,0.0006981317007977319,0.0009791333068605583
4.185,0.0006981317007977319,0.0009558831866708834
4.188,0.0006981317007977319,0.0009305764324856765
4.191,0.0006981317007977319,0.0009044527407350757
4.194,0.0006981317007977319,0.0008784794749503315
4.197,0.0006981317007977319,0.0008533882074672021
4.2,0.0006981317007977319,0.000829709490111022
4.203,0.0005235987755982988,0.0008065158260034387
4.206,0.0005235987755982988,0.000781797772124349
4.209,0.0005235987755982988,0.0007553609173922923
4.212,0.0005235987755982988,0.000728397561199031
4.215,0.0005235987755982988,0.0007018304222847123
4.218,0.0005235987755982988,0.0006763498415556535
4.221,0.0005235987755982988,0.0006524489549080133
4.224,0.00034906585039886593,0.0006291668582478335
4.227,0.00034906585039886593,0.0006044647385959812
4.23,0.00034906585039886593,0.0005781227545787991
4.233,0.00034906585039886593,0.0005513115242888747
4.236,0.00034906585039886593,0.000524935578298167
4.239,0.00034906585039886593,0.0004996702645763981
4.242,0.00034906585039886593,0.00047599660023463604
4.245,0.00017453292519943296,0.000452944107316619
4.248,0.00017453292519943296,0.0004284666182042266
4.251,0.00017453292519943296,0.00040233884271881316
4.254,0.00017453292519943296,0.000375727561219906
4.257,0.00017453292519943296,0.0003495348057394279
4.26,0.00017453292519943296,0.0003244345184662233
4.263,0.00017453292519943296,0.0003009071836980844
4.266,0.0,0.00027798247060744285
4.269,0.0,0.00025361487169022146
4.272,0.0,0.00022758012767893303
4.275,0.0,0.00020104630150001473
4.278,0.0,0.0001749168613226664
4.281,0.0,0.000149867259877
4.284,0.0,0.00012637950397362835
4.287,-0.0,0.00010477417329159129
4.29,-0.0,8.52395522438704e-05
4.293,-0.0,6.785770444272573e-05
4.296,-0.0,5.262745040756292e-05
4.299,-0.0,3.948431008390518e-05
4.302,-0.0,2.8317546712017603e-05
4.305,-0.0,1.898450158963685e-05
4.308,-0.00034906585039886593,8.743596246127476e-06
4.311,-0.00034906585039886593,-7.043115927281275e-06
4.314,-0.00034906585039886593,-2.916167804879238e-05
4.317,-0.00034906585039886593,-5.544418738557421e-05
4.32,-0.00034906585039886593,-8.411814662780641e-05
4.323,-0.00034906585039886593,-0.00011376428212105963
4.326,-0.00034906585039886593,-0.00014327401164786582
4.329,-0.0005235987755982988,-0.00017309732633415584
4.332,-0.0005235987755982988,-0.0002048567584978818
4.335,-0.0005235987755982988,-0.00023844017143753808
4.338,-0.0005235987755982988,-0.00027241892095197724
4.341,-0.0005235987755982988,-0.00030569434168271003
4.344,-0.0005235987755982988,-0.00033745129948429506
4.347,-0.0005235987755982988,-0.0003671144730393423
4.35,-0.0006981317007977319,-0.00039559742783466757
4.353,-0.0006981317007977319,-0.00042491955033110133
4.356,-0.0006981317007977319,-0.00045530306635182573
4.359,-0.0006981317007977319,-0.00048559626664434173
4.362,-0.0006981317007977319,-0.0005149255432608054
4.365,-0.0006981317007977319,-0.0005426546977245262
4.368,-0.0006981317007977319,-0.0005683469648999258
4.371,-0.0008726646259971648,-0.0005930196492291139
4.374,-0.0008726646259971648,-0.0006187663198407643
4.377,-0.0008726646259971648,-0.0006458587051492096
4.38,-0.0008726646259971648,-0.0006731743578081037
4.383,-0.0008726646259971648,-0.0006998526669387069
4.386,-0.0008726646259971648,-0.0007252576719655564
4.389,-0.0008726646259971648,-0.0007489431308230715
4.392,-0.0010471975511965976,-0.0007719097595598417
4.395,-0.0010471975511965976,-0.0007962296183712241
4.398,-0.0010471975511965976,-0.0008221498185696304
4.401,-0.0010471975511965976,-0.0008485216583299034
4.404,-0.0010471975511965976,-0.0008744578023549097
4.407,-0.0010471975511965976,-0.0008992959978421737
4.41,-0.0010471975511965976,-0.0009225648163041123
4.413,-0.0012217304763960308,-0.0009452413730125135
4.416,-0.0012217304763960308,-0.0009693760312590333
4.419,-0.0012217304763960308,-0.0009951962951867289
4.422,-0.0012217304763960308,-0.0010215360251931613
4.425,-0.0012217304763960308,-0.0010474926140949126
4.428,-0.0012217304763960308,-0.0010723906364252622
4.431,-0.0012217304763960308,-0.0010957474774943997
4.434,-0.0015707963267948964,-0.0011198203322154653
4.437,-0.0015707963267948964,-0.0011488842737595838
4.44,-0.0015707963267948964,-0.0011834656460929668
4.443,-0.0015707963267948964,-0.0012212230218676826
4.446,-0.0015707963267948964,-0.0012602810728729794
4.449,-0.0015707963267948964,-0.0012991745205986887
4.452,-0.0015707963267948964,-0.001336793373523582
4.455,-0.0015707963267948964,-0.0013723307617230333
4.458,-0.0015707963267948964,-0.001405234289206007
4.461,-0.0015707963267948964,-0.0014351615003205126
4.464,-0.0015707963267948964,-0.0014619397923751084
4.467,-0.0015707963267948964,-0.001485530895798615
4.47,-0.0015707963267948964,-0.0015059998791686557
4.473,-0.0015707963267948964,-0.0015234885129277935
4.476,-0.0019198621771937625,-0.001540771584298301
4.479,-0.0019198621771937625,-0.0015625452099539963
4.482,-0.0019198621771937625,-0.0015896708758621257
4.485,-0.0019198621771937625,-0.0016200670346772131
4.488,-0.0019198621771937625,-0.0016520532953471553
4.491,-0.0019198621771937625,-0.0016843041441490013
4.494,-0.0019198621771937625,-0.001715803246253916
4.497,-0.0020943951023931952,-0.0017470889633184902
4.5,-0.0020943951023931952,-0.0017798666370130265
4.503,-0.0020943951023931952,-0.0018141002616372352
4.506,-0.0020943951023931952,-0.0018484299929949265
4.509,-0.0020943951023931952,-0.0018818183548131816
4.512,-0.0020943951023931952,-0.0019135038030469744
4.515,-0.0020943951023931952,-0.001942957241135106
4.518,-0.0024434609527920616,-0.0019724209132758845
4.521,-0.0024434609527920616,-0.0020061793741913553
4.524,-0.0024434609527920616,-0.002044786758471869
4.527,-0.0024434609527920616,-0.0020859425385824828
4.53,-0.0024434609527920616,-0.0021278210515920043
4.533,-0.0024434609527920616,-0.002169011885787374
4.536,-0.0024434609527920616,-0.0022084622526225553
4.539,-0.0024434609527920616,-0.002245422572197966
4.542,-0.0024434609527920616,-0.002279396111777909
4.545,-0.0024434609527920616,-0.00231009319631137
4.548,-0.0024434609527920616,-0.002337390250701375
4.551,-0.0024434609527920616,-0.0023612937286647787
4.554,-0.0024434609527920616,-0.0023819088255031214
4.557,-0.0024434609527920616,-0.0023994127552897605
4.56,-0.0027925268031909274,-0.0024166111383411865
4.563,-0.0027925268031909274,-0.0024382265053413364
4.566,-0.0027925268031909274,-0.0024651426134401095
4.569,-0.0027925268031909274,-0.0024952963762632503
4.572,-0.0027925268031909274,-0.0025270224191861817
4.575,-0.0027925268031909274,-0.00255900718037891
4.578,-0.0027925268031909274,-0.0025902435920619167
4.581,-0.0029670597283903604,-0.0026212769663258727
4.584,-0.0029670597283903604,-0.00265381762728545
4.587,-0.0029670597283903604,-0.002687832907103306
4.59,-0.0029670597283903604,-0.002721964949529385
4.593,-0.0029670597283903604,-0.0027551771804073225
4.596,-0.0029670597283903604,-0.0027867081049973968
4.599,-0.0029670597283903604,-0.002816028025726047
4.602,-0.003141592653589793,-0.0028440886848687293
4.605,-0.003141592653589793,-0.0028729408514877844
4.608,-0.003141592653589793,-0.0029028320372565877
4.611,-0.003141592653589793,-0.002932630432832569
4.614,-0.003141592653589793,-0.0029614776442196664
4.617,-0.003141592653589793,-0.0029887486719922265
4.62,-0.003141592653589793,-0.003014014564384393
4.623,-0.0033161255787892262,-0.0030382976323193953
4.626,-0.0033161255787892262,-0.0030636941678398367
4.629,-0.0033161255787892262,-0.0030904768043580606
4.632,-0.0033161255787892262,-0.003117522589622116
4.635,-0.0033161255787892262,-0.0031439693500445094
4.638,-0.0033161255787892262,-0.0031691788036927525
4.641,-0.0033161255787892262,-0.003192701878526782
4.644,-0.003490658503988659,-0.0032155361572693687
4.647,-0.003490658503988659,-0.003239750428579685
4.65,-0.003490658503988659,-0.0032655885237552755
4.653,-0.003490658503988659,-0.0032918985514341914
4.656,-0.003490658503988659,-0.0033177901498780134
4.659,-0.003490658503988659,-0.003342598253369689
4.662,-0.003490658503988659,-0.0033658488660942565
4.665,-0.003839724354387525,-0.0033898062225967336
4.668,-0.003839724354387525,-0.0034187510260834915
4.671,-0.003839724354387525,-0.0034532140116901853
4.674,-0.003839724354387525,-0.0034908570708831513
4.677,-0.003839724354387525,-0.003529807280289813
4.68,-0.003839724354387525,-0.0035686009997739254
4.683,-0.003839724354387525,-0.0036061292446083215
4.686,-0.004014257279586958,-0.0036428750652509633
4.689,-0.004014257279586958,-0.0036805185358125773
4.692,-0.004014257279586958,-0.00371902198840018
4.695,-0.004014257279586958,-0.003757041925866294
4.698,-0.004014257279586958,-0.0037935704382226934
4.701,-0.004014257279586958,-0.0038278847318267014
4.704,-0.004014257279586958,-0.00385950030311743
4.707,-0.0041887902047863905,-0.003889417692964611
4.71,-0.0041887902047863905,-0.003919737769499709
4.713,-0.0041887902047863905,-0.003950757652431731
4.716,-0.0041887902047863905,-0.003981393300863556
4.719,-0.0041887902047863905,-0.00401083127796877
4.722,-0.0041887902047863905,-0.00403848807398668
4.725,-0.0041887902047863905,-0.004063972362490257
4.728,-0.004363323129985824,-0.004088340027690488
4.731,-0.004363323129985824,-0.004113716859780214
4.734,-0.004363323129985824,-0.004140401018045265
4.737,-0.004363323129985824,-0.004167291299478355
4.74,-0.004363323129985824,-0.004193543763571133
4.743,-0.004363323129985824,-0.004218535147385643
4.746,-0.004363323129985824,-0.0042418285086105265
4.749,-0.00471238898038469,-0.004265720426829002
4.752,-0.00471238898038469,-0.004294519412012381
4.755,-0.00471238898038469,-0.004328779731390972
4.758,-0.00471238898038469,-0.004366182860740091
4.761,-0.00471238898038469,-0.004404871878582998
4.764,-0.00471238898038469,-0.004443395948124892
4.767,-0.00471238898038469,-0.004480656076006024
4.77,-0.004886921905584123,-0.0045171428693048885
4.773,-0.004886921905584123,-0.0045545418829690204
4.776,-0.004886921905584123,-0.004592819188617634
4.779,-0.004886921905584123,-0.004630633593222362
4.782,-0.004886921905584123,-0.004666978330706598
4.785,-0.004886921905584123,-0.004701130834792314
4.788,-0.004886921905584123,-0.004732606125210405
4.791,-0.005061454830783556,-0.004762403744516613
4.794,-0.005061454830783556,-0.004792623195166743
4.797,-0.005061454830783556,-0.004823559992045015
4.8,-0.005061454830783556,-0.004854128354897988
4.803,-0.005061454830783556,-0.004883513056585174
4.806,-0.005061454830783556,-0.004911128811166963
4.809,-0.005061454830783556,-0.004936582579280745
4.812,-0.005235987755982988,-0.004960928630940235
4.815,-0.005235987755982988,-0.0049862912649677625
4.818,-0.005235987755982988,-0.005012967286803388
4.821,-0.005235987755982988,-0.005039854284237701
4.824,-0.005235987755982988,-0.005066107253345838
4.827,-0.005235987755982988,-0.005091102010119648
4.83,-0.005235987755982988,-0.005114400826700555
4.833,-0.005585053606381855,-0.005138299623451142
4.836,-0.005585053606381855,-0.005167106366718453
4.839,-0.005585053606381855,-0.00520137488412476
4.842,-0.005585053606381855,-0.005238786303969064
4.845,-0.005585053606381855,-0.005277483437665044
4.848,-0.005585053606381855,-0.005316015250348761
4.851,-0.005585053606381855,-0.005353282608973889
4.854,-0.005934119456780721,-0.005391065453358256
4.857,-0.005934119456780721,-0.00543328166346454
4.86,-0.005934119456780721,-0.005480202294590619
4.863,-0.005934119456780721,-0.005529315708836366
4.866,-0.005934119456780721,-0.005578646129007048
4.869,-0.005934119456780721,-0.005626683874042271
4.872,-0.005934119456780721,-0.005672318504905567
4.875,-0.005934119456780721,-0.0057147761605289655
4.878,-0.005934119456780721,-0.005753561933568734
4.881,-0.005934119456780721,-0.005788407783574908
4.884,-0.005934119456780721,-0.0058192262025366
4.887,-0.005934119456780721,-0.005846069626365892
4.89,-0.005934119456780721,-0.005869095417621967
4.893,-0.005934119456780721,-0.005888536121918314
4.896,-0.006283185307179586,-0.005907253463527421
4.899,-0.006283185307179586,-0.005930025006829618
4.902,-0.006283185307179586,-0.005957787102041398
4.905,-0.006283185307179586,-0.005988525844704476
4.908,-0.006283185307179586,-0.006020620993344122
4.911,-0.006283185307179586,-0.0060527997050316695
4.914,-0.006283185307179586,-0.006084091069010778
4.917,-0.0066322511575784525,-0.006116361438880934
4.92,-0.0066322511575784525,-0.006153580744772237
4.923,-0.0066322511575784525,-0.006196044408470005
4.926,-0.0066322511575784525,-0.006241243375395317
4.929,-0.0066322511575784525,-0.006287187801632225
4.932,-0.0066322511575784525,-0.006332341686921505
4.935,-0.0066322511575784525,-0.006375559728511394
4.938,-0.006806784082777886,-0.006417317154681172
4.941,-0.006806784082777886,-0.006459308129557066
4.944,-0.006806784082777886,-0.006501525330754033
4.947,-0.006806784082777886,-0.006542667077855919
4.95,-0.006806784082777886,-0.0065817747697316745
4.953,-0.006806784082777886,-0.006618179164826054
4.956,-0.006806784082777886,-0.006651450957583226
4.959,-0.006981317007977318,-0.006682645507993502
4.962,-0.006981317007977318,-0.006713916595052257
4.965,-0.006981317007977318,-0.006745611233846048
4.968,-0.006981317007977318,-0.006776691510046135
4.971,-0.006981317007977318,-0.0068063858827940235
4.974,-0.006981317007977318,-0.006834148281363282
4.977,-0.006981317007977318,-0.006859620320930764
4.98,-0.007330382858376184,-0.006885175855852191
4.983,-0.007330382858376184,-0.006915197411339193
4.986,-0.007330382858376184,-0.006950308602595027
4.989,-0.007330382858376184,-0.006988254652951014
4.992,-0.007330382858376184,-0.00702723624358372
4.995,-0.007330382858376184,-0.007065853762768058
4.998,-0.007330382858376184,-0.007103053076062039
5.001,-0.00767944870877505,-0.007140652904014171
5.004,-0.00767944870877505,-0.007182604030428851
5.007,-0.00767944870877505,-0.00722920497066502
5.01,-0.00767944870877505,-0.007277966593504463
5.013,-0.00767944870877505,-0.007326931194556093
5.016,-0.00767944870877505,-0.007374603257974035
5.019,-0.00767944870877505,-0.00741988311824864
5.022,-0.008028514559173916,-0.007464583636658667
5.025,-0.008028514559173916,-0.007512680095138763
5.028,-0.008028514559173916,-0.007564517880622974
5.031,-0.008028514559173916,-0.00761767037116119
5.034,-0.008028514559173916,-0.00767025242231699
5.037,-0.008028514559173916,-0.007720846581005042
5.04,-0.008028514559173916,-0.007768433124415581
5.043,-0.00820304748437335,-0.007813614500579536
5.046,-0.00820304748437335,-0.00785820958149827
5.049,-0.00820304748437335,-0.007902330156208379
5.052,-0.00820304748437335,-0.007944785877747513
5.055,-0.00820304748437335,-0.007984720270517366
5.058,-0.00820304748437335,-0.008021556194703001
5.061,-0.00820304748437335,-0.008054946098158714
5.064,-0.008377580409572781,-0.0080860168048384
5.067,-0.008377580409572781,-0.008116983617123763
5.07,-0.008377580409572781,-0.00814824569210545
5.073,-0.008377580409572781,-0.008178808578772751
5.076,-0.008377580409572781,-0.008207936312012347
5.079,-0.008377580409572781,-0.008235111344276822
5.082,-0.008377580409572781,-0.008259997605083308
5.085,-0.008726646259971648,-0.008284985879718244
5.088,-0.008726646259971648,-0.008314471028028843
5.091,-0.008726646259971648,-0.008349085138261127
5.094,-0.008726646259971648,-0.008386578718309457
5.097,-0.008726646259971648,-0.008425155151795302
5.1,-0.008726646259971648,-0.008463415484975242
5.103,-0.008726646259971648,-0.008500304666416708
5.106,-0.009075712110370514,-0.008537639328459861
5.109,-0.009075712110370514,-0.008579367337290318
5.112,-0.009075712110370514,-0.008625783745811867
5.115,-0.009075712110370514,-0.008674395648133338
5.118,-0.009075712110370514,-0.008723241439187027
5.121,-0.009075712110370514,-0.008770821721851207
5.124,-0.009075712110370514,-0.00881603307879862
5.127,-0.009250245035569947,-0.008859395404982479
5.13,-0.009250245035569947,-0.008902648327350368
5.133,-0.009250245035569947,-0.008945829248595792
5.136,-0.009250245035569947,-0.008987679330380687
5.139,-0.009250245035569947,-0.009027280114928775
5.142,-0.009250245035569947,-0.009063999264425424
5.145,-0.009250245035569947,-0.009097440821640114
5.148,-0.009599310885968814,-0.009129979228141408
5.151,-0.009599310885968814,-0.00916602661271212
5.154,-0.009599310885968814,-0.009206257396368208
5.157,-0.009599310885968814,-0.009248482238575446
5.16,-0.009599310885968814,-0.009290976454380866
5.163,-0.009599310885968814,-0.009332419858481957
5.166,-0.009599310885968814,-0.009371839042104611
5.169,-0.009948376736367679,-0.009411132054436812
5.172,-0.009948376736367679,-0.009454325600720839
5.175,-0.009948376736367679,-0.009501789281801225
5.178,-0.009948376736367679,-0.009551099271838621
5.181,-0.009948376736367679,-0.009600356844165424
5.184,-0.009948376736367679,-0.009648118903393225
5.187,-0.009948376736367679,-0.00969333166628124
5.19,-0.010297442586766544,-0.009737847545916287
5.193,-0.010297442586766544,-0.009785675390703874
5.196,-0.010297442586766544,-0.009837188608173886
5.199,-0.010297442586766544,-0.009889983549349895
5.202,-0.010297442586766544,-0.009942193523406589
5.205,-0.010297442586766544,-0.009992415546986566
5.208,-0.010297442586766544,-0.010039640908273284
5.211,-0.010471975511965976,-0.010084480109325307
5.214,-0.010471975511965976,-0.010128757588359225
5.217,-0.010471975511965976,-0.010172588643287553
5.22,-0.010471975511965976,-0.010214784767006914
5.223,-0.010471975511965976,-0.010254489999537573
5.226,-0.010471975511965976,-0.010291126693898802
5.229,-0.010471975511965976,-0.010324346027582072
5.232,-0.010821041362364843,-0.010356562434919375
5.235,-0.010821041362364843,-0.010392221421661576
5.238,-0.010821041362364843,-0.010432024765834226
5.241,-0.010821041362364843,-0.010473805095194499
5.244,-0.010821041362364843,-0.010515854943885471
5.247,-0.010821041362364843,-0.01055686722343112
5.25,-0.010821041362364843,-0.010595878098429106
5.253,-0.01117010721276371,-0.010634792227715222
5.256,-0.01117010721276371,-0.010677640475908516
5.259,-0.01117010721276371,-0.010724794616028361
5.262,-0.01117010721276371,-0.010773831418258667
5.265,-0.01117010721276371,-0.010822851535128332
5.268,-0.01117010721276371,-0.010870410342969572
5.271,-0.01117010721276371,-0.010915451884972865
5.274,-0.011519173063162575,-0.010959825973920513
5.277,-0.011519173063162575,-0.011007538610074703
5.28,-0.011519173063162575,-0.011058960248420744
5.283,-0.011519173063162575,-0.011111684295255903
5.286,-0.011519173063162575,-0.011163841207997927
5.289,-0.011519173063162575,-0.011214025306541609
5.292,-0.011519173063162575,-0.011261225379953879
5.295,-0.011693705988362009,-0.011306049655396775
5.298,-0.011693705988362009,-0.011350320534014337
5.301,-0.011693705988362009,-0.011394151517793102
5.304,-0.011693705988362009,-0.011436352540251995
5.307,-0.011693705988362009,-0.011476066308092935
5.31,-0.011693705988362009,-0.011512714052415367
5.313,-0.011693705988362009,-0.011545946022787607
5.316,-0.012042771838760876,-0.01157817590064214
5.319,-0.012042771838760876,-0.01161384859424613
5.322,-0.012042771838760876,-0.01165366542004589
5.325,-0.012042771838760876,-0.01169545866126248
5.328,-0.012042771838760876,-0.011737520606736525
5.331,-0.012042771838760876,-0.01177854400544044
5.334,-0.012042771838760876,-0.01181756492718486
5.337,-0.012391837689159739,-0.011856487990378261
5.34,-0.012391837689159739,-0.011899344061766595
5.343,-0.012391837689159739,-0.011946504948810596
5.346,-0.012391837689159739,-0.011995547479704188
5.349,-0.012391837689159739,-0.012044572381204188
5.352,-0.012391837689159739,-0.01209213511401656
5.355,-0.012391837689159739,-0.012137179810931611
5.358,-0.012740903539558606,-0.012181556375659954
5.361,-0.012740903539558606,-0.01222927089771577
